products-list__link href,img src,exclusive-new,brand,price,original_price,discount_percent,product_link,image_link,product_name,rating,discounted_price,original_price.1,discount_percent.1,offer_price,customer_review,material_type,delivery_time_estimate,product_category,delivery_speed_category
https://www.example.com/product/1152,https://assets.example.com/product_1152.jpg,Limited Edition,NeoThreads,₹4636,₹5160,10%,https://www.example.com/product/1152,https://www.example.com/images/product_1152.jpg,NeoThreads Jeans 433,4.5,4486,5160,10%,4583,Value for money,Silk,2-3 days,Jeans,Moderate
https://www.example.com/product/1153,https://assets.example.com/product_1153.jpg,Bestseller,NeoThreads,₹2007,₹2963,32%,https://www.example.com/product/1153,https://www.example.com/images/product_1153.jpg,NeoThreads Handbags 171,2.4,1930,2963,32%,1962,Not worth the price,Linen,4-5 days,Handbags,Fast
https://www.example.com/product/1154,https://assets.example.com/product_1154.jpg,BESTSELLER,TruStep,₹2229,₹4978,55%,https://www.example.com/product/1154,https://www.example.com/images/product_1154.jpg,TruStep Dresses 442,4.6,2088,4978,55%,2209,Not worth the price,Silk,5-7 days,Dresses,Slow
https://www.example.com/product/1155,https://assets.example.com/product_1155.jpg,BESTSELLER,AeroStyle,₹1499,₹2217,32%,https://www.example.com/product/1155,https://www.example.com/images/product_1155.jpg,AeroStyle Ethnicwear 840,2.1,1448,2217,32%,1467,Very satisfied,Polyester,4-5 days,Ethnicwear,Fast
https://www.example.com/product/1156,https://assets.example.com/product_1156.jpg,BESTSELLER,VogueLift,₹3927,₹5642,30%,https://www.example.com/product/1156,https://www.example.com/images/product_1156.jpg,VogueLift Footwear 893,2.9,3823,5642,30%,3836,Stylish and comfortable,Denim,5-7 days,Footwear,Slow
https://www.example.com/product/1157,https://assets.example.com/product_1157.jpg,NEW,VogueLift,₹1269,₹3638,65%,https://www.example.com/product/1157,https://www.example.com/images/product_1157.jpg,VogueLift Accessories 161,1.4,1090,3638,65%,1179,Could be better,Linen,2-3 days,Accessories,Fast
https://www.example.com/product/1158,https://assets.example.com/product_1158.jpg,NEW,UrbanEdge,₹631,₹2115,70%,https://www.example.com/product/1158,https://www.example.com/images/product_1158.jpg,UrbanEdge Handbags 943,1.9,502,2115,70%,540,Average quality,Synthetic,2-3 days,Handbags,Fast
https://www.example.com/product/1159,https://assets.example.com/product_1159.jpg,TRENDING,AeroStyle,₹4025,₹5926,32%,https://www.example.com/product/1159,https://www.example.com/images/product_1159.jpg,AeroStyle T-Shirts 223,3.4,3919,5926,32%,3941,Value for money,Leather,2-3 days,T-Shirts,Moderate
https://www.example.com/product/1160,https://assets.example.com/product_1160.jpg,NEW,DenimCraft,₹489,₹1903,74%,https://www.example.com/product/1160,https://www.example.com/images/product_1160.jpg,DenimCraft Dresses 532,4.7,339,1903,74%,420,Average quality,Linen,2-3 days,Dresses,Moderate
https://www.example.com/product/1161,https://assets.example.com/product_1161.jpg,Limited Edition,DenimCraft,₹1397,₹3543,60%,https://www.example.com/product/1161,https://www.example.com/images/product_1161.jpg,DenimCraft Footwear 371,1.5,1238,3543,60%,1328,Excellent product!,Leather,5-7 days,Footwear,Fast
https://www.example.com/product/1162,https://assets.example.com/product_1162.jpg,TRENDING,AeroStyle,₹2439,₹3232,24%,https://www.example.com/product/1162,https://www.example.com/images/product_1162.jpg,AeroStyle Jeans 629,4.9,2346,3232,24%,2373,Stylish and comfortable,Nylon,2-3 days,Jeans,Slow
https://www.example.com/product/1163,https://assets.example.com/product_1163.jpg,NEW,DenimCraft,₹2431,₹5014,51%,https://www.example.com/product/1163,https://www.example.com/images/product_1163.jpg,DenimCraft Jeans 755,3.5,2311,5014,51%,2348,Very satisfied,Cotton,4-5 days,Jeans,Slow
https://www.example.com/product/1164,https://assets.example.com/product_1164.jpg,Limited Edition,TruStep,₹385,₹841,54%,https://www.example.com/product/1164,https://www.example.com/images/product_1164.jpg,TruStep Dresses 390,4.5,200,841,54%,336,Could be better,Denim,5-7 days,Dresses,Moderate
https://www.example.com/product/1165,https://assets.example.com/product_1165.jpg,NEW,StrideMax,₹4702,₹6670,29%,https://www.example.com/product/1165,https://www.example.com/images/product_1165.jpg,StrideMax Footwear 592,4.3,4552,6670,29%,4664,Not worth the price,Denim,5-7 days,Footwear,Moderate
https://www.example.com/product/1166,https://assets.example.com/product_1166.jpg,TRENDING,TruStep,₹3983,₹5871,32%,https://www.example.com/product/1166,https://www.example.com/images/product_1166.jpg,TruStep Jackets 832,3.6,3821,5871,32%,3888,Could be better,Cotton,1-2 weeks,Jackets,Slow
https://www.example.com/product/1167,https://assets.example.com/product_1167.jpg,BESTSELLER,StrideMax,₹1533,₹2061,25%,https://www.example.com/product/1167,https://www.example.com/images/product_1167.jpg,StrideMax Jackets 268,3.0,1448,2061,25%,1453,Excellent product!,Cotton,1-2 weeks,Jackets,Slow
https://www.example.com/product/1168,https://assets.example.com/product_1168.jpg,Bestseller,Luxora,₹4843,₹6738,28%,https://www.example.com/product/1168,https://www.example.com/images/product_1168.jpg,Luxora Ethnicwear 702,4.1,4646,6738,28%,4752,Highly recommended,Silk,4-5 days,Ethnicwear,Moderate
https://www.example.com/product/1169,https://assets.example.com/product_1169.jpg,Limited Edition,Flexura,₹903,₹1555,41%,https://www.example.com/product/1169,https://www.example.com/images/product_1169.jpg,Flexura T-Shirts 320,4.0,831,1555,41%,861,Average quality,Polyester,5-7 days,T-Shirts,Slow
https://www.example.com/product/1170,https://assets.example.com/product_1170.jpg,NEW,ZyraWear,₹2932,₹3720,21%,https://www.example.com/product/1170,https://www.example.com/images/product_1170.jpg,ZyraWear Footwear 155,3.3,2763,3720,21%,2871,Average quality,Synthetic,5-7 days,Footwear,Moderate
https://www.example.com/product/1171,https://assets.example.com/product_1171.jpg,BESTSELLER,VogueLift,₹3413,₹5345,36%,https://www.example.com/product/1171,https://www.example.com/images/product_1171.jpg,VogueLift Dresses 265,3.6,3214,5345,36%,3315,Very satisfied,Cotton,5-7 days,Dresses,Slow
https://www.example.com/product/1172,https://assets.example.com/product_1172.jpg,Limited Edition,DenimCraft,₹3164,₹4937,35%,https://www.example.com/product/1172,https://www.example.com/images/product_1172.jpg,DenimCraft Ethnicwear 272,3.6,2968,4937,35%,3141,Stylish and comfortable,Nylon,5-7 days,Ethnicwear,Moderate
https://www.example.com/product/1173,https://assets.example.com/product_1173.jpg,BESTSELLER,ZyraWear,₹2015,₹2758,26%,https://www.example.com/product/1173,https://www.example.com/images/product_1173.jpg,ZyraWear T-Shirts 355,4.0,1903,2758,26%,1932,Excellent product!,Linen,2-3 days,T-Shirts,Moderate
https://www.example.com/product/1174,https://assets.example.com/product_1174.jpg,BESTSELLER,UrbanEdge,₹4618,₹7329,36%,https://www.example.com/product/1174,https://www.example.com/images/product_1174.jpg,UrbanEdge T-Shirts 650,1.6,4481,7329,36%,4538,Highly recommended,Denim,2-3 days,T-Shirts,Moderate
https://www.example.com/product/1175,https://assets.example.com/product_1175.jpg,NEW,VogueLift,₹3657,₹4663,21%,https://www.example.com/product/1175,https://www.example.com/images/product_1175.jpg,VogueLift Footwear 541,1.1,3519,4663,21%,3578,Value for money,Denim,5-7 days,Footwear,Slow
https://www.example.com/product/1176,https://assets.example.com/product_1176.jpg,TRENDING,NeoThreads,₹3657,₹5128,28%,https://www.example.com/product/1176,https://www.example.com/images/product_1176.jpg,NeoThreads Accessories 413,4.4,3564,5128,28%,3617,Highly recommended,Synthetic,1-2 weeks,Accessories,Slow
https://www.example.com/product/1177,https://assets.example.com/product_1177.jpg,Limited Edition,TruStep,₹1964,₹4763,58%,https://www.example.com/product/1177,https://www.example.com/images/product_1177.jpg,TruStep Handbags 887,4.5,1812,4763,58%,1868,Could be better,Silk,5-7 days,Handbags,Fast
https://www.example.com/product/1178,https://assets.example.com/product_1178.jpg,TRENDING,StrideMax,₹1230,₹2149,42%,https://www.example.com/product/1178,https://www.example.com/images/product_1178.jpg,StrideMax Dresses 363,2.4,1120,2149,42%,1202,Not worth the price,Polyester,5-7 days,Dresses,Moderate
https://www.example.com/product/1179,https://assets.example.com/product_1179.jpg,TRENDING,AeroStyle,₹3796,₹4140,8%,https://www.example.com/product/1179,https://www.example.com/images/product_1179.jpg,AeroStyle Sportswear 969,4.0,3670,4140,8%,3776,Highly recommended,Synthetic,2-3 days,Sportswear,Fast
https://www.example.com/product/1180,https://assets.example.com/product_1180.jpg,NEW,UrbanEdge,₹4454,₹6019,26%,https://www.example.com/product/1180,https://www.example.com/images/product_1180.jpg,UrbanEdge Ethnicwear 714,3.5,4391,6019,26%,4390,Stylish and comfortable,Polyester,5-7 days,Ethnicwear,Moderate
https://www.example.com/product/1181,https://assets.example.com/product_1181.jpg,TRENDING,VogueLift,₹352,₹981,64%,https://www.example.com/product/1181,https://www.example.com/images/product_1181.jpg,VogueLift Ethnicwear 384,2.2,258,981,64%,289,Value for money,Linen,1-2 weeks,Ethnicwear,Slow
https://www.example.com/product/1182,https://assets.example.com/product_1182.jpg,BESTSELLER,NeoThreads,₹1780,₹4721,62%,https://www.example.com/product/1182,https://www.example.com/images/product_1182.jpg,NeoThreads Shirts 146,4.2,1700,4721,62%,1706,Not worth the price,Synthetic,1-2 weeks,Shirts,Slow
https://www.example.com/product/1183,https://assets.example.com/product_1183.jpg,NEW,Luxora,₹3958,₹4513,12%,https://www.example.com/product/1183,https://www.example.com/images/product_1183.jpg,Luxora Footwear 905,2.9,3799,4513,12%,3859,Value for money,Silk,2-3 days,Footwear,Moderate
https://www.example.com/product/1184,https://assets.example.com/product_1184.jpg,Bestseller,NeoThreads,₹2770,₹4881,43%,https://www.example.com/product/1184,https://www.example.com/images/product_1184.jpg,NeoThreads T-Shirts 858,1.0,2695,4881,43%,2673,Very satisfied,Cotton,5-7 days,T-Shirts,Fast
https://www.example.com/product/1185,https://assets.example.com/product_1185.jpg,BESTSELLER,VogueLift,₹841,₹2748,69%,https://www.example.com/product/1185,https://www.example.com/images/product_1185.jpg,VogueLift Footwear 261,3.1,781,2748,69%,794,Average quality,Linen,5-7 days,Footwear,Fast
https://www.example.com/product/1186,https://assets.example.com/product_1186.jpg,Limited Edition,NeoThreads,₹2667,₹5175,48%,https://www.example.com/product/1186,https://www.example.com/images/product_1186.jpg,NeoThreads Sportswear 555,1.9,2520,5175,48%,2601,Stylish and comfortable,Polyester,1-2 weeks,Sportswear,Moderate
https://www.example.com/product/1187,https://assets.example.com/product_1187.jpg,Limited Edition,DenimCraft,₹1961,₹3943,50%,https://www.example.com/product/1187,https://www.example.com/images/product_1187.jpg,DenimCraft T-Shirts 420,3.7,1842,3943,50%,1894,Value for money,Silk,2-3 days,T-Shirts,Slow
https://www.example.com/product/1188,https://assets.example.com/product_1188.jpg,BESTSELLER,VogueLift,₹919,₹2683,65%,https://www.example.com/product/1188,https://www.example.com/images/product_1188.jpg,VogueLift T-Shirts 669,1.8,858,2683,65%,861,Excellent product!,Polyester,4-5 days,T-Shirts,Slow
https://www.example.com/product/1189,https://assets.example.com/product_1189.jpg,TRENDING,TruStep,₹1548,₹3802,59%,https://www.example.com/product/1189,https://www.example.com/images/product_1189.jpg,TruStep Shirts 979,3.0,1389,3802,59%,1526,Value for money,Denim,1-2 weeks,Shirts,Fast
https://www.example.com/product/1190,https://assets.example.com/product_1190.jpg,Limited Edition,NeoThreads,₹3041,₹5920,48%,https://www.example.com/product/1190,https://www.example.com/images/product_1190.jpg,NeoThreads Shirts 610,4.0,2922,5920,48%,3003,Excellent product!,Leather,2-3 days,Shirts,Slow
https://www.example.com/product/1191,https://assets.example.com/product_1191.jpg,BESTSELLER,AeroStyle,₹3660,₹4327,15%,https://www.example.com/product/1191,https://www.example.com/images/product_1191.jpg,AeroStyle Accessories 192,4.7,3586,4327,15%,3634,Highly recommended,Synthetic,2-3 days,Accessories,Moderate
https://www.example.com/product/1192,https://assets.example.com/product_1192.jpg,TRENDING,VogueLift,₹3121,₹4604,32%,https://www.example.com/product/1192,https://www.example.com/images/product_1192.jpg,VogueLift Dresses 305,1.3,3000,4604,32%,3092,Very satisfied,Polyester,2-3 days,Dresses,Slow
https://www.example.com/product/1193,https://assets.example.com/product_1193.jpg,Limited Edition,Flexura,₹3215,₹6007,46%,https://www.example.com/product/1193,https://www.example.com/images/product_1193.jpg,Flexura Ethnicwear 572,2.1,3096,6007,46%,3144,Could be better,Cotton,5-7 days,Ethnicwear,Slow
https://www.example.com/product/1194,https://assets.example.com/product_1194.jpg,Bestseller,ZyraWear,₹2624,₹3547,26%,https://www.example.com/product/1194,https://www.example.com/images/product_1194.jpg,ZyraWear Ethnicwear 457,4.2,2498,3547,26%,2586,Excellent product!,Synthetic,1-2 weeks,Ethnicwear,Fast
https://www.example.com/product/1195,https://assets.example.com/product_1195.jpg,Bestseller,VogueLift,₹4816,₹6145,21%,https://www.example.com/product/1195,https://www.example.com/images/product_1195.jpg,VogueLift Jackets 618,2.1,4656,6145,21%,4768,Value for money,Leather,5-7 days,Jackets,Moderate
https://www.example.com/product/1196,https://assets.example.com/product_1196.jpg,Limited Edition,VogueLift,₹4285,₹5804,26%,https://www.example.com/product/1196,https://www.example.com/images/product_1196.jpg,VogueLift Sportswear 832,4.8,4158,5804,26%,4222,Average quality,Synthetic,2-3 days,Sportswear,Moderate
https://www.example.com/product/1197,https://assets.example.com/product_1197.jpg,NEW,StrideMax,₹3480,₹5160,32%,https://www.example.com/product/1197,https://www.example.com/images/product_1197.jpg,StrideMax Footwear 385,2.2,3283,5160,32%,3428,Highly recommended,Leather,1-2 weeks,Footwear,Fast
https://www.example.com/product/1198,https://assets.example.com/product_1198.jpg,TRENDING,UrbanEdge,₹4797,₹6392,24%,https://www.example.com/product/1198,https://www.example.com/images/product_1198.jpg,UrbanEdge Jeans 486,4.1,4698,6392,24%,4731,Could be better,Linen,1-2 weeks,Jeans,Fast
https://www.example.com/product/1199,https://assets.example.com/product_1199.jpg,Limited Edition,Flexura,₹391,₹2933,86%,https://www.example.com/product/1199,https://www.example.com/images/product_1199.jpg,Flexura Jeans 873,1.3,201,2933,86%,344,Very satisfied,Linen,4-5 days,Jeans,Slow
https://www.example.com/product/1200,https://assets.example.com/product_1200.jpg,BESTSELLER,StrideMax,₹794,₹1967,59%,https://www.example.com/product/1200,https://www.example.com/images/product_1200.jpg,StrideMax Dresses 816,2.6,691,1967,59%,737,Very satisfied,Linen,4-5 days,Dresses,Slow
https://www.example.com/product/1201,https://assets.example.com/product_1201.jpg,Bestseller,NeoThreads,₹1079,₹2201,50%,https://www.example.com/product/1201,https://www.example.com/images/product_1201.jpg,NeoThreads T-Shirts 532,2.6,901,2201,50%,994,Could be better,Denim,5-7 days,T-Shirts,Moderate
https://www.example.com/product/1202,https://assets.example.com/product_1202.jpg,NEW,ZyraWear,₹3130,₹4687,33%,https://www.example.com/product/1202,https://www.example.com/images/product_1202.jpg,ZyraWear Jackets 969,4.4,2990,4687,33%,3049,Not worth the price,Silk,1-2 weeks,Jackets,Moderate
https://www.example.com/product/1203,https://assets.example.com/product_1203.jpg,TRENDING,TruStep,₹4675,₹6683,30%,https://www.example.com/product/1203,https://www.example.com/images/product_1203.jpg,TruStep Sportswear 714,2.9,4601,6683,30%,4625,Highly recommended,Denim,2-3 days,Sportswear,Slow
https://www.example.com/product/1204,https://assets.example.com/product_1204.jpg,BESTSELLER,Luxora,₹2172,₹3795,42%,https://www.example.com/product/1204,https://www.example.com/images/product_1204.jpg,Luxora T-Shirts 644,2.1,1980,3795,42%,2149,Very satisfied,Synthetic,1-2 weeks,T-Shirts,Fast
https://www.example.com/product/1205,https://assets.example.com/product_1205.jpg,Limited Edition,AeroStyle,₹3949,₹5854,32%,https://www.example.com/product/1205,https://www.example.com/images/product_1205.jpg,AeroStyle Shirts 608,4.3,3893,5854,32%,3887,Not worth the price,Leather,4-5 days,Shirts,Slow
https://www.example.com/product/1206,https://assets.example.com/product_1206.jpg,BESTSELLER,ZyraWear,₹461,₹2341,80%,https://www.example.com/product/1206,https://www.example.com/images/product_1206.jpg,ZyraWear Footwear 615,1.9,331,2341,80%,394,Excellent product!,Cotton,2-3 days,Footwear,Slow
https://www.example.com/product/1207,https://assets.example.com/product_1207.jpg,NEW,VogueLift,₹4423,₹6899,35%,https://www.example.com/product/1207,https://www.example.com/images/product_1207.jpg,VogueLift Shirts 879,2.7,4273,6899,35%,4393,Highly recommended,Polyester,2-3 days,Shirts,Fast
https://www.example.com/product/1208,https://assets.example.com/product_1208.jpg,BESTSELLER,NeoThreads,₹3749,₹5453,31%,https://www.example.com/product/1208,https://www.example.com/images/product_1208.jpg,NeoThreads Shirts 516,1.7,3586,5453,31%,3670,Could be better,Nylon,2-3 days,Shirts,Moderate
https://www.example.com/product/1209,https://assets.example.com/product_1209.jpg,BESTSELLER,VogueLift,₹434,₹1687,74%,https://www.example.com/product/1209,https://www.example.com/images/product_1209.jpg,VogueLift Handbags 207,2.4,364,1687,74%,359,Very satisfied,Leather,5-7 days,Handbags,Fast
https://www.example.com/product/1210,https://assets.example.com/product_1210.jpg,BESTSELLER,StrideMax,₹3622,₹3857,6%,https://www.example.com/product/1210,https://www.example.com/images/product_1210.jpg,StrideMax Handbags 481,1.1,3462,3857,6%,3572,Excellent product!,Synthetic,4-5 days,Handbags,Moderate
https://www.example.com/product/1211,https://assets.example.com/product_1211.jpg,Bestseller,Flexura,₹3719,₹6067,38%,https://www.example.com/product/1211,https://www.example.com/images/product_1211.jpg,Flexura Ethnicwear 873,1.8,3648,6067,38%,3629,Could be better,Cotton,1-2 weeks,Ethnicwear,Moderate
https://www.example.com/product/1212,https://assets.example.com/product_1212.jpg,NEW,AeroStyle,₹2312,₹3397,31%,https://www.example.com/product/1212,https://www.example.com/images/product_1212.jpg,AeroStyle Sportswear 748,3.3,2250,3397,31%,2276,Very satisfied,Linen,1-2 weeks,Sportswear,Fast
https://www.example.com/product/1213,https://assets.example.com/product_1213.jpg,Bestseller,ZyraWear,₹1178,₹4056,70%,https://www.example.com/product/1213,https://www.example.com/images/product_1213.jpg,ZyraWear Dresses 884,3.6,1097,4056,70%,1121,Could be better,Denim,5-7 days,Dresses,Slow
https://www.example.com/product/1214,https://assets.example.com/product_1214.jpg,TRENDING,ZyraWear,₹1918,₹4726,59%,https://www.example.com/product/1214,https://www.example.com/images/product_1214.jpg,ZyraWear Sportswear 349,1.3,1845,4726,59%,1862,Highly recommended,Denim,4-5 days,Sportswear,Fast
https://www.example.com/product/1215,https://assets.example.com/product_1215.jpg,Bestseller,NeoThreads,₹4897,₹5128,4%,https://www.example.com/product/1215,https://www.example.com/images/product_1215.jpg,NeoThreads Accessories 540,4.1,4726,5128,4%,4857,Not worth the price,Silk,1-2 weeks,Accessories,Fast
https://www.example.com/product/1216,https://assets.example.com/product_1216.jpg,Bestseller,StrideMax,₹1218,₹2717,55%,https://www.example.com/product/1216,https://www.example.com/images/product_1216.jpg,StrideMax Ethnicwear 214,3.8,1124,2717,55%,1122,Average quality,Nylon,5-7 days,Ethnicwear,Moderate
https://www.example.com/product/1217,https://assets.example.com/product_1217.jpg,BESTSELLER,StrideMax,₹4699,₹6220,24%,https://www.example.com/product/1217,https://www.example.com/images/product_1217.jpg,StrideMax Shirts 728,2.5,4521,6220,24%,4615,Not worth the price,Leather,4-5 days,Shirts,Slow
https://www.example.com/product/1218,https://assets.example.com/product_1218.jpg,TRENDING,ZyraWear,₹821,₹2762,70%,https://www.example.com/product/1218,https://www.example.com/images/product_1218.jpg,ZyraWear T-Shirts 770,4.0,705,2762,70%,795,Not worth the price,Nylon,5-7 days,T-Shirts,Moderate
https://www.example.com/product/1219,https://assets.example.com/product_1219.jpg,Bestseller,NeoThreads,₹322,₹1859,82%,https://www.example.com/product/1219,https://www.example.com/images/product_1219.jpg,NeoThreads Footwear 775,3.6,217,1859,82%,277,Highly recommended,Synthetic,1-2 weeks,Footwear,Moderate
https://www.example.com/product/1220,https://assets.example.com/product_1220.jpg,Limited Edition,Luxora,₹4409,₹6051,27%,https://www.example.com/product/1220,https://www.example.com/images/product_1220.jpg,Luxora Jackets 148,2.8,4347,6051,27%,4341,Stylish and comfortable,Synthetic,4-5 days,Jackets,Slow
https://www.example.com/product/1221,https://assets.example.com/product_1221.jpg,Limited Edition,Luxora,₹964,₹1584,39%,https://www.example.com/product/1221,https://www.example.com/images/product_1221.jpg,Luxora Shirts 580,2.0,900,1584,39%,913,Highly recommended,Silk,5-7 days,Shirts,Slow
https://www.example.com/product/1222,https://assets.example.com/product_1222.jpg,BESTSELLER,Flexura,₹555,₹1090,49%,https://www.example.com/product/1222,https://www.example.com/images/product_1222.jpg,Flexura Sportswear 893,3.6,392,1090,49%,506,Could be better,Denim,1-2 weeks,Sportswear,Fast
https://www.example.com/product/1223,https://assets.example.com/product_1223.jpg,Limited Edition,AeroStyle,₹2784,₹3937,29%,https://www.example.com/product/1223,https://www.example.com/images/product_1223.jpg,AeroStyle Accessories 309,3.6,2729,3937,29%,2686,Excellent product!,Synthetic,4-5 days,Accessories,Fast
https://www.example.com/product/1224,https://assets.example.com/product_1224.jpg,Bestseller,ZyraWear,₹1856,₹3679,49%,https://www.example.com/product/1224,https://www.example.com/images/product_1224.jpg,ZyraWear Jeans 763,3.7,1675,3679,49%,1760,Could be better,Nylon,5-7 days,Jeans,Moderate
https://www.example.com/product/1225,https://assets.example.com/product_1225.jpg,Bestseller,TruStep,₹464,₹3103,85%,https://www.example.com/product/1225,https://www.example.com/images/product_1225.jpg,TruStep Footwear 195,2.6,304,3103,85%,376,Stylish and comfortable,Nylon,2-3 days,Footwear,Moderate
https://www.example.com/product/1226,https://assets.example.com/product_1226.jpg,Bestseller,UrbanEdge,₹4491,₹7031,36%,https://www.example.com/product/1226,https://www.example.com/images/product_1226.jpg,UrbanEdge Jeans 334,1.3,4351,7031,36%,4443,Average quality,Polyester,2-3 days,Jeans,Moderate
https://www.example.com/product/1227,https://assets.example.com/product_1227.jpg,Bestseller,UrbanEdge,₹4209,₹4697,10%,https://www.example.com/product/1227,https://www.example.com/images/product_1227.jpg,UrbanEdge Handbags 740,3.5,4138,4697,10%,4166,Value for money,Linen,2-3 days,Handbags,Fast
https://www.example.com/product/1228,https://assets.example.com/product_1228.jpg,Limited Edition,ZyraWear,₹3989,₹6185,35%,https://www.example.com/product/1228,https://www.example.com/images/product_1228.jpg,ZyraWear Ethnicwear 210,1.1,3812,6185,35%,3905,Value for money,Linen,5-7 days,Ethnicwear,Slow
https://www.example.com/product/1229,https://assets.example.com/product_1229.jpg,Limited Edition,NeoThreads,₹4672,₹5899,20%,https://www.example.com/product/1229,https://www.example.com/images/product_1229.jpg,NeoThreads Sportswear 348,1.7,4566,5899,20%,4617,Could be better,Linen,5-7 days,Sportswear,Moderate
https://www.example.com/product/1230,https://assets.example.com/product_1230.jpg,BESTSELLER,VogueLift,₹4152,₹6737,38%,https://www.example.com/product/1230,https://www.example.com/images/product_1230.jpg,VogueLift Accessories 804,1.1,3967,6737,38%,4109,Average quality,Leather,1-2 weeks,Accessories,Fast
https://www.example.com/product/1231,https://assets.example.com/product_1231.jpg,BESTSELLER,NeoThreads,₹400,₹2941,86%,https://www.example.com/product/1231,https://www.example.com/images/product_1231.jpg,NeoThreads Accessories 267,1.1,227,2941,86%,313,Stylish and comfortable,Linen,5-7 days,Accessories,Moderate
https://www.example.com/product/1232,https://assets.example.com/product_1232.jpg,TRENDING,UrbanEdge,₹2838,₹4323,34%,https://www.example.com/product/1232,https://www.example.com/images/product_1232.jpg,UrbanEdge Sportswear 720,1.1,2662,4323,34%,2771,Not worth the price,Nylon,4-5 days,Sportswear,Slow
https://www.example.com/product/1233,https://assets.example.com/product_1233.jpg,TRENDING,ZyraWear,₹4267,₹5075,15%,https://www.example.com/product/1233,https://www.example.com/images/product_1233.jpg,ZyraWear Jackets 169,3.3,4134,5075,15%,4242,Average quality,Cotton,1-2 weeks,Jackets,Slow
https://www.example.com/product/1234,https://assets.example.com/product_1234.jpg,Bestseller,DenimCraft,₹1469,₹1949,24%,https://www.example.com/product/1234,https://www.example.com/images/product_1234.jpg,DenimCraft Accessories 923,4.5,1298,1949,24%,1387,Stylish and comfortable,Synthetic,5-7 days,Accessories,Fast
https://www.example.com/product/1235,https://assets.example.com/product_1235.jpg,TRENDING,NeoThreads,₹2364,₹3880,39%,https://www.example.com/product/1235,https://www.example.com/images/product_1235.jpg,NeoThreads Dresses 635,3.0,2282,3880,39%,2281,Not worth the price,Silk,4-5 days,Dresses,Fast
https://www.example.com/product/1236,https://assets.example.com/product_1236.jpg,TRENDING,UrbanEdge,₹1876,₹3777,50%,https://www.example.com/product/1236,https://www.example.com/images/product_1236.jpg,UrbanEdge Jeans 426,3.2,1707,3777,50%,1811,Highly recommended,Denim,1-2 weeks,Jeans,Fast
https://www.example.com/product/1237,https://assets.example.com/product_1237.jpg,BESTSELLER,NeoThreads,₹2471,₹4322,42%,https://www.example.com/product/1237,https://www.example.com/images/product_1237.jpg,NeoThreads Sportswear 553,3.2,2289,4322,42%,2444,Average quality,Polyester,4-5 days,Sportswear,Fast
https://www.example.com/product/1238,https://assets.example.com/product_1238.jpg,TRENDING,NeoThreads,₹2801,₹4527,38%,https://www.example.com/product/1238,https://www.example.com/images/product_1238.jpg,NeoThreads T-Shirts 706,3.0,2719,4527,38%,2711,Highly recommended,Silk,5-7 days,T-Shirts,Slow
https://www.example.com/product/1239,https://assets.example.com/product_1239.jpg,TRENDING,UrbanEdge,₹4635,₹5242,11%,https://www.example.com/product/1239,https://www.example.com/images/product_1239.jpg,UrbanEdge Ethnicwear 706,1.2,4467,5242,11%,4564,Not worth the price,Silk,4-5 days,Ethnicwear,Slow
https://www.example.com/product/1240,https://assets.example.com/product_1240.jpg,BESTSELLER,Luxora,₹2804,₹4550,38%,https://www.example.com/product/1240,https://www.example.com/images/product_1240.jpg,Luxora Accessories 867,2.0,2732,4550,38%,2775,Could be better,Cotton,5-7 days,Accessories,Slow
https://www.example.com/product/1241,https://assets.example.com/product_1241.jpg,TRENDING,Flexura,₹3912,₹5483,28%,https://www.example.com/product/1241,https://www.example.com/images/product_1241.jpg,Flexura Jeans 663,3.1,3794,5483,28%,3882,Stylish and comfortable,Linen,1-2 weeks,Jeans,Moderate
https://www.example.com/product/1242,https://assets.example.com/product_1242.jpg,TRENDING,StrideMax,₹4051,₹5170,21%,https://www.example.com/product/1242,https://www.example.com/images/product_1242.jpg,StrideMax Jeans 815,2.4,3918,5170,21%,3972,Could be better,Synthetic,4-5 days,Jeans,Moderate
https://www.example.com/product/1243,https://assets.example.com/product_1243.jpg,NEW,StrideMax,₹2622,₹4254,38%,https://www.example.com/product/1243,https://www.example.com/images/product_1243.jpg,StrideMax Jeans 172,2.2,2452,4254,38%,2523,Not worth the price,Cotton,1-2 weeks,Jeans,Slow
https://www.example.com/product/1244,https://assets.example.com/product_1244.jpg,NEW,Luxora,₹1639,₹3669,55%,https://www.example.com/product/1244,https://www.example.com/images/product_1244.jpg,Luxora Jeans 164,1.2,1479,3669,55%,1580,Very satisfied,Polyester,4-5 days,Jeans,Fast
https://www.example.com/product/1245,https://assets.example.com/product_1245.jpg,TRENDING,NeoThreads,₹575,₹1893,69%,https://www.example.com/product/1245,https://www.example.com/images/product_1245.jpg,NeoThreads Dresses 345,2.4,376,1893,69%,519,Value for money,Silk,4-5 days,Dresses,Fast
https://www.example.com/product/1246,https://assets.example.com/product_1246.jpg,Bestseller,NeoThreads,₹4941,₹7859,37%,https://www.example.com/product/1246,https://www.example.com/images/product_1246.jpg,NeoThreads Sportswear 891,3.4,4803,7859,37%,4906,Value for money,Denim,1-2 weeks,Sportswear,Moderate
